tv_series,tv_seriesLabel,start_time,end_time,award,awardLabel,award_year,award_type
http://www.wikidata.org/entity/Q4978724,Бруйзер,2000-02-28T00:00:00Z,2000-03-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q13417244,Бруклин 9-9,2013-09-17T00:00:00Z,2021-09-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q181321,Бруксайд,1982-11-02T00:00:00Z,2003-11-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1211802,Будденброки,1979-10-15T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q107210698,Будет больно,2022-02-08T00:00:00Z,2022-03-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q491642,Будет ли снег на Рождество?,2009-12-02T00:00:00Z,2010-01-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q474246,Будь собой,1999-09-08T00:00:00Z,2000-04-12T00:00:00Z,,,,
http://www.wikidata.org/entity/Q123956509,Букины,2023-12-18T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q24207659,Булл,2016-09-20T00:00:00Z,2022-05-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q3933556,Бульвар воскресения,2000-06-26T00:00:00Z,2002-09-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1734710,Бумажные куклы,1984-09-23T00:00:00Z,1984-12-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q29647346,Бумажный дом,2017-05-02T00:00:00Z,2021-12-03T00:00:00Z,http://www.wikidata.org/entity/Q24051780,премия Союза актёров за лучшую главную мужскую роль в кино,2018-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q29647346,Бумажный дом,2017-05-02T00:00:00Z,2021-12-03T00:00:00Z,http://www.wikidata.org/entity/Q6359223,премия Союза актёров за лучшую эпизодическую роль в телефильме,2018-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q29647346,Бумажный дом,2017-05-02T00:00:00Z,2021-12-03T00:00:00Z,http://www.wikidata.org/entity/Q15728786,премии «Ферос»,2018-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q118946906,Бумажный дом (Турция),,,,,,
http://www.wikidata.org/entity/Q107565086,Бумажный дом: Корея,2022-06-24T00:00:00Z,2022-12-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q134589321,Бункер для богачей,2025-09-19T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q7759742,Бунтарь,1959-10-04T00:00:00Z,1961-06-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q27898148,Бунтарь Хон Гиль Дон,2017-01-30T00:00:00Z,2017-05-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q61077173,Буря внутри меня,2017-01-01T00:00:00Z,2017-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q117803726,Бустер Голд,,,,,,
http://www.wikidata.org/entity/Q3283661,Бутч Кэсседи,1973-09-08T00:00:00Z,1973-12-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2927635,Буффало Билл (телесериал),1983-06-01T00:00:00Z,1984-03-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q266323,Бухта Данте,2005-10-07T00:00:00Z,2007-12-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q461357,Бухта Доусона,1998-01-20T00:00:00Z,2003-05-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4850779,България търси талант,2010-03-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1138000,Бывает и хуже,2009-09-30T00:00:00Z,2018-05-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q97180527,Бывшие,,,,,,
http://www.wikidata.org/entity/Q1638855,Бывшие,2011-11-30T00:00:00Z,2015-09-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q3857891,Бывший орёл,1976-12-02T00:00:00Z,1977-01-13T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4101058,"Былое и думы (фильм, 1973)",1973-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q62267357,Бытие,2021-01-19T00:00:00Z,2021-11-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4881303,Быть Мэри Джейн,2013-07-02T00:00:00Z,2019-04-23T00:00:00Z,,,,
http://www.wikidata.org/entity/Q573689,Быть Эрикой,2009-01-05T00:00:00Z,2011-12-12T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4355405,Быть красивой недостаточно,2005-02-16T00:00:00Z,2005-07-27T00:00:00Z,,,,
http://www.wikidata.org/entity/Q117801614,Быть присяжным,2023-04-07T00:00:00Z,2023-04-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16128734,Быть с ней,2013-11-23T00:00:00Z,2021-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2031748,Быть человеком,2008-02-18T00:00:00Z,2013-03-10T00:00:00Z,,,,
http://www.wikidata.org/entity/Q814788,Быть человеком,2011-01-17T00:00:00Z,2014-04-07T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4878906,Быть человеком,2011-01-30T00:00:00Z,2011-03-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q542029,Бьянка: Путь к счастью,2004-11-01T00:00:00Z,2005-10-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16548477,Бэкстром,2015-01-22T00:00:00Z,2015-04-30T00:00:00Z,,,,
http://www.wikidata.org/entity/Q63607949,Бэтвумен,2019-10-06T00:00:00Z,2022-03-02T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1247201,Бэтмен,1966-01-12T00:00:00Z,1968-03-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q810855,Бэтмен и Робин,,,,,,
http://www.wikidata.org/entity/Q19593743,Бюро,2015-04-27T00:00:00Z,2020-05-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q42322962,Бюро магических дел,2018-07-08T00:00:00Z,2021-08-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2052531,В 35 - на пенсию,2011-01-19T00:00:00Z,2012-08-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q137919789,В Vogue: 90-е,2024-09-13T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q110853655,В Бореньке чего-то нет,2021-11-11T00:00:00Z,2021-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q23670,В Филадельфии всегда солнечно,2005-08-04T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q65068944,В бедности,2020-04-02T00:00:00Z,2020-06-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16917929,В браке,2014-07-17T00:00:00Z,2015-10-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q658314,В вихре цветов,1996-09-16T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q129176508,В глуши,2025-07-17T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q85814101,В густом лесу,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2047663,В добре и в зле,1999-11-07T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q2438494,В живом цвете,1990-04-15T00:00:00Z,1994-05-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q85176248,В изоляции,2020-01-17T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q85312754,В императорские времена,2021-08-09T00:00:00Z,2022-02-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q580347,В июне 41-го,2008-05-09T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q94128668,В клетке,2019-06-13T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q4101717,В круге первом,2006-01-29T00:00:00Z,2006-01-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q812805,В лечении,2005-08-28T00:00:00Z,2008-03-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q113675928,В ловушке,2022-09-19T00:00:00Z,2024-07-02T00:00:00Z,,,,
http://www.wikidata.org/entity/Q22908690,В лучшем мире,2016-09-19T00:00:00Z,2020-01-30T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5800846,В любом случае Роза,2013-06-25T00:00:00Z,2014-01-17T00:00:00Z,,,,
http://www.wikidata.org/entity/Q3234288,В меньшинстве,2009-12-27T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q65069772,В меньшинстве,2020-01-23T00:00:00Z,2020-03-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4101736,В мире женщин,1998-04-02T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q2699900,В надежде на спасение,2012-06-07T00:00:00Z,2017-08-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q3329996,В норме,2013-01-17T00:00:00Z,2014-05-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q85769774,В ночь,2020-05-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q59591953,В открытом море,2019-05-24T00:00:00Z,2020-08-07T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15969344,В пламени,2014-04-25T00:00:00Z,2014-06-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2943524,В плену страсти,1996-04-22T00:00:00Z,1996-09-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4101769,В поисках Бронте,2003-08-03T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q16156173,В поисках Картер,2014-07-08T00:00:00Z,2015-12-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q588602,В поисках завтрашнего дня,1951-09-03T00:00:00Z,1986-12-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q11789454,В поисках истины,,,,,,
http://www.wikidata.org/entity/Q3928518,В поисках приключений,1976-09-22T00:00:00Z,1976-12-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15211381,В поиске,2014-01-19T00:00:00Z,2016-07-23T00:00:00Z,,,,
http://www.wikidata.org/entity/Q25203995,"В поиске (телесериал, 2016)",2016-11-21T00:00:00Z,2022-01-07T00:00:00Z,,,,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011-09-22T00:00:00Z,2016-06-21T00:00:00Z,http://www.wikidata.org/entity/Q4835466,BET Award лучшему актёру и актрисе,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011-09-22T00:00:00Z,2016-06-21T00:00:00Z,http://www.wikidata.org/entity/Q1659587,NAACP Image Award лучшей актрисе в драматическом сериале,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011-09-22T00:00:00Z,2016-06-21T00:00:00Z,http://www.wikidata.org/entity/Q6952071,NAACP Image Award лучшей актрисе второго плана в драматическом сериале,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1116894,В последний миг,2008-10-09T00:00:00Z,2009-04-02T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1089257,В прямом эфире,1992-06-20T00:00:00Z,1992-07-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19798711,В пустыне смерти,2015-11-15T00:00:00Z,2019-05-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q24070088,В розыске,2017-02-06T00:00:00Z,2017-04-24T00:00:00Z,,,,
http://www.wikidata.org/entity/Q112788200,В след за любовью,,,,,,
http://www.wikidata.org/entity/Q3287399,В собственном теле,1990-12-03T00:00:00Z,1991-08-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1682635,В стиле Джейн,2012-01-03T00:00:00Z,2012-07-31T00:00:00Z,,,,
http://www.wikidata.org/entity/Q111756,В ударе,2011-06-13T00:00:00Z,2015-03-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q24729509,В четырёх стенах,2016-10-27T00:00:00Z,2017-05-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q996707,В чём вина Фатмагюль?,2010-09-16T00:00:00Z,2012-06-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q133866860,ВИА «Васильки»,2025-04-10T00:00:00Z,2025-05-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q210146,Вавилон-5,1993-02-22T00:00:00Z,1998-11-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q22998408,Вавилон-Берлин,2017-10-13T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q2658173,Вавилонская башня,1998-05-25T00:00:00Z,1999-01-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19995676,Важная мама,2015-08-03T00:00:00Z,2015-10-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q22909835,Вайнона Эрп,2016-04-01T00:00:00Z,2021-04-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1189775,Вайпер (телесериал),1994-01-02T00:00:00Z,1999-05-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1031098,Валентайн,2008-10-05T00:00:00Z,2009-07-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q610311,Валентина,1989-09-29T00:00:00Z,1989-12-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1445755,Валентина,1993-06-21T00:00:00Z,1994-01-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q89759231,Валерия,2020-05-08T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1041885,Валландер,2008-11-30T00:00:00Z,2016-06-05T00:00:00Z,http://www.wikidata.org/entity/Q7426018,Премия «Спутник» за лучший мини-сериал или телефильм,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1041885,Валландер,2008-11-30T00:00:00Z,2016-06-05T00:00:00Z,http://www.wikidata.org/entity/Q3403229,"премия «Эмми» за лучшую режиссуру мини-сериала, фильма или драматической программы",2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1041885,Валландер,2008-11-30T00:00:00Z,2016-06-05T00:00:00Z,http://www.wikidata.org/entity/Q2925698,British Academy Television Awards за лучший драматический сериал,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1041885,Валландер,2008-11-30T00:00:00Z,2016-06-05T00:00:00Z,http://www.wikidata.org/entity/Q2925701,премия BAFTA лучшему актёру,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1041885,Валландер,2008-11-30T00:00:00Z,2016-06-05T00:00:00Z,http://www.wikidata.org/entity/Q989453,премия «Эмми» за лучшую мужскую роль в мини-сериале или фильме,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1784319,Валландер,2005-01-14T00:00:00Z,2013-07-30T00:00:00Z,,,,
http://www.wikidata.org/entity/Q114258495,Вампир Реджинальд,2022-10-05T00:00:00Z,2024-07-10T00:00:00Z,,,,
http://www.wikidata.org/entity/Q7913000,Вампир-прокурор,2011-10-02T00:00:00Z,2012-11-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q52381510,Вампирские войны,2019-12-05T00:00:00Z,2019-12-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q11351949,Вампирские небеса,2013-04-12T00:00:00Z,2013-07-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q87878719,Вампиры,2020-03-20T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q105682200,Вампиры средней полосы,2021-03-18T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q23787669,Ван Хельсинг,2016-07-31T00:00:00Z,2021-06-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16013242,Вангелия,2013-08-25T00:00:00Z,2013-09-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q65980217,Ванда/Вижн,2021-01-15T00:00:00Z,2021-03-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q9092591,Ванесса,1982-02-11T00:00:00Z,1982-10-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1248550,Варварский берег,1975-05-04T00:00:00Z,1976-01-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q99591764,Варвары,2020-10-23T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q7969446,Варис,,,,,,
http://www.wikidata.org/entity/Q136653140,Варшава'21,,,,,,
http://www.wikidata.org/entity/Q125564052,Ватсон (сериал),2025-01-26T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q65118624,Ваша честь,2020-12-06T00:00:00Z,2023-03-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q111536616,Ваша честь,2021-12-02T00:00:00Z,2022-01-27T00:00:00Z,,,,
http://www.wikidata.org/entity/Q85847801,Вверх дном (сериал),,,,,,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q989449,Премия «Эмми» за лучшую женскую роль второго плана в мини-сериале или фильме,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q3123491,Прайм-тайм премия «Эмми» за лучший сценарий драматического телесериала,1976-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q2925701,премия BAFTA лучшему актёру,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q2925698,British Academy Television Awards за лучший драматический сериал,1976-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q2925698,British Academy Television Awards за лучший драматический сериал,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q1285504,Премия «Эмми» за лучшую женскую роль второго плана в драматическом телесериале,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q989445,Премия «Эмми» за лучшую женскую роль в драматическом телесериале,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q989438,премия «Эмми» за лучший драматический сериал,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q989438,премия «Эмми» за лучший драматический сериал,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q1255198,Премия «Золотой глобус» за лучший телевизионный сериал — драма,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,1971-10-10T00:00:00Z,1975-12-21T00:00:00Z,http://www.wikidata.org/entity/Q2925697,Премия BAFTA TV за лучшую женскую роль,1973-01-01T00:00:00Z,
