tv_series,tv_seriesLabel,start_year,end_year,awardLabel,subjectLabel
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Премия «Эмми» в категории «Лучший приглашённый актёр в драматическом телесериале»,неблагополучная семья
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Costume Designers Guild Award for Best Costume Design – Contemporary TV Series,наркоторговля
http://www.wikidata.org/entity/Q1077,Звёздный путь: Оригинальный сериал,1966,1969,премия Хьюго за лучшую постановку,
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Премия «Золотой глобус» за лучший телевизионный сериал — драма,неблагополучная семья
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Primetime Emmy Award for Outstanding Casting for a Drama Series,неблагополучная семья
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Primetime Emmy Award for Outstanding Cinematography for a One Hour Series,неблагополучная семья
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Primetime Emmy Award for Outstanding Cinematography for a Single-Camera Series,неблагополучная семья
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Primetime Emmy Award for Outstanding Single-Camera Picture Editing for a Drama Series,неблагополучная семья
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,премия «Эмми» за лучший драматический сериал,неблагополучная семья
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,премия «Эмми» за лучшую мужскую роль в драматическом телесериале,неблагополучная семья
http://www.wikidata.org/entity/Q3815,Грань,2008,2013,TCA Award for Outstanding New Program,Федеральное бюро расследований
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Премия Гильдии режиссёров Америки за лучшую режиссуру — Драматический телесериал,наркоторговля
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,Премия «Сатурн» лучшему телеактёру второго плана,неблагополучная семья
http://www.wikidata.org/entity/Q2085,Твин Пикс,1990,1991,Прайм-тайм премия «Эмми» за лучший сценарий драматического телесериала,сверхъестественное
http://www.wikidata.org/entity/Q1077,Звёздный путь: Оригинальный сериал,1966,1969,TCA Heritage Award,
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,премия Ассоциации телевизионных критиков за личные достижения в драме,наркоторговля
